Plant.ID,ROI.ID,SingleorCluster,Area,Color,Red.Pixel.Count,Green.Pixel.Count,circularity,ROI.ID.full,Planting.group,Species,Domestication,Accession,Rhizobia,N.treatment,Shade,Block,Position,random,Nodule.notes,Shoot.weight,Date,Roots.,Flowers,Pods,Stems,Notes,Percent.Green,Percent.Red,Nod.Strain,Nod.Strain.L,Percent.FixPlus,Percent.FixMinus,Rhizobia.L,Rhizobia.combined
PS094,1,Single,2428,Red,2428,0,0.820009923,PS094_Red_1,G11,sat,Domesticated,S2,Fix+,HN,NS,B2,P34,0.107107189,,1.045,1/9/2023,y,1.0,1,1.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS094,48,Single,1272,Green,0,1272,0.770592729,PS094_Green_48,G11,sat,Domesticated,S2,Fix+,HN,NS,B2,P34,0.107107189,,1.045,1/9/2023,y,1.0,1,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS098,1,Single,7276,Red,7276,0,0.724854536,PS098_Red_1,G7,elat,Wild,E2,Fix+,HN,NS,B2,P38,0.049057389,,0.4446,1/9/2023,n,0.0,1,1.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS099,1,Single,1438,Red,1438,0,0.708697584,PS099_Red_1,G18,sat,Domesticated,S2,Mix1,LN,NS,B2,P39,0.269037724,,0.7688,1/9/2023,n,1.0,1,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,MixOne,Mixed
PS099,45,Single,655,Green,0,655,0.701433555,PS099_Green_45,G18,sat,Domesticated,S2,Mix1,LN,NS,B2,P39,0.269037724,,0.7688,1/9/2023,n,1.0,1,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,MixOne,Mixed
PS100,1,Single,984,Red,984,0,0.336048453,PS100_Red_1,G6,sat,Domesticated,S2,Fix-,LN,NS,B2,P40,0.826803871,,0.5119,1/9/2023,n,0.0,1,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,FixMinus,Fix-
PS100,47,Single,1120,Green,0,1120,0.912025753,PS100_Green_47,G6,sat,Domesticated,S2,Fix-,LN,NS,B2,P40,0.826803871,,0.5119,1/9/2023,n,0.0,1,1.0,,100.0,0.0,Fix-,FixMinus,0.0,100.0,FixMinus,Fix-
PS101,2,Single,5287,Red,5287,0,0.696647441,PS101_Red_2,G24,sat,Domesticated,S2,Mix2,LN,NS,B2,P41,0.24407667,,0.6026,1/9/2023,n,1.0,0,1.0,dropped sample onto table,0.0,100.0,Fix+,FixPlus,100.0,0.0,MixTwo,Mixed
PS101,17,Single,949,Green,0,949,0.870371908,PS101_Green_17,G24,sat,Domesticated,S2,Mix2,LN,NS,B2,P41,0.24407667,,0.6026,1/9/2023,n,1.0,0,1.0,dropped sample onto table,100.0,0.0,Fix-,FixMinus,0.0,100.0,MixTwo,Mixed
PS102,1,Single,20244,Red,20244,0,0.540516552,PS102_Red_1,G1,elat,Wild,E2,Fix-,HN,NS,B2,P42,0.509430292,,0.4457,1/9/2023,n,1.0,1,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,FixMinus,Fix-
PS103,1,Single,620,Red,620,0,0.829562736,PS103_Red_1,G5,sat,Domesticated,S2,Fix-,HN,NS,B2,P43,0.690599081,,1.1602,1/9/2023,y,1.0,1,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,FixMinus,Fix-
PS103,67,Single,448,Green,0,448,0.862963691,PS103_Green_67,G5,sat,Domesticated,S2,Fix-,HN,NS,B2,P43,0.690599081,,1.1602,1/9/2023,y,1.0,1,1.0,,100.0,0.0,Fix-,FixMinus,0.0,100.0,FixMinus,Fix-
PS105,1,Single,13507,Red,13507,0,0.595648461,PS105_Red_1,G19,elat,Wild,E2,Mix2,HN,NS,B2,P45,0.230614927,No sure green nods,0.4653,1/9/2023,n,0.0,2,1.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,MixTwo,Mixed
PS106,1,Single,3850,Red,3850,0,0.692853338,PS106_Red_1,G12,sat,Domesticated,S2,Fix+,LN,NS,B2,P46,0.83458873,,1.0963,1/9/2023,y,0.0,2,1.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS106,36,Single,1100,Green,0,1100,0.739601314,PS106_Green_36,G12,sat,Domesticated,S2,Fix+,LN,NS,B2,P46,0.83458873,,1.0963,1/9/2023,y,0.0,2,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS109,5,Single,2771,Green,0,2771,0.877210517,PS109_Green_5,G16,ful,Wild,F2,Mix1,LN,NS,B2,P49,0.61923473,,0.202,1/9/2023,n,0.0,0,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,MixOne,Mixed
PS111,1,Single,1022,Red,1022,0,0.895738859,PS111_Red_1,G17,sat,Domesticated,S2,Mix1,HN,NS,B2,P51,0.725290978,,0.9663,1/9/2023,n,1.0,1,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,MixOne,Mixed
PS111,30,Single,435,Green,0,435,0.766906658,PS111_Green_30,G17,sat,Domesticated,S2,Mix1,HN,NS,B2,P51,0.725290978,,0.9663,1/9/2023,n,1.0,1,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,MixOne,Mixed
PS115,1,Single,3439,Red,3439,0,0.749600821,PS115_Red_1,G9,ful,Wild,F2,Fix+,HN,NS,B2,P55,0.111233352,,0.3676,1/9/2023,n,1.0,0,1.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS116,1,Single,4080,Red,4080,0,0.874687682,PS116_Red_1,G20,elat,Wild,E2,Mix2,LN,NS,B2,P56,0.580872604,No mixed nods,0.3246,1/9/2023,y,0.0,1,1.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,MixTwo,Mixed
PS119,1,Single,22158,Red,22158,0,0.507845091,PS119_Red_1,G13,elat,Wild,E2,Mix1,HN,NS,B2,P59,0.013149782,,0.2764,1/9/2023,y,0.0,1,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,MixOne,Mixed
PS122,1,Single,2935,Red,2935,0,0.866528921,PS122_Red_1,G10,ful,Wild,F3,Fix+,LN,50%,B3,P2,0.71408703,,0.2694,2/1/2023,y,0.0,0,1.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS122,16,Single,2095,Green,0,2095,0.723526239,PS122_Green_16,G10,ful,Wild,F3,Fix+,LN,50%,B3,P2,0.71408703,,0.2694,2/1/2023,y,0.0,0,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS124,1,Single,2438,Red,2438,0,0.794995477,PS124_Red_1,G15,ful,Wild,F3,Mix1,HN,50%,B3,P4,0.467353591,,0.2749,2/1/2023,n,1.0,0,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,MixOne,Mixed
PS124,7,Single,392,Green,0,392,0.647018857,PS124_Green_7,G15,ful,Wild,F3,Mix1,HN,50%,B3,P4,0.467353591,,0.2749,2/1/2023,n,1.0,0,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,MixOne,Mixed
PS125,1,Single,801,Red,801,0,0.626925521,PS125_Red_1,G2,elat,Wild,E3,Fix-,LN,50%,B3,P5,0.27519491,,0.1614,2/1/2023,n,0.0,0,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,FixMinus,Fix-
PS125,17,Single,2886,Green,0,2886,0.645469085,PS125_Green_17,G2,elat,Wild,E3,Fix-,LN,50%,B3,P5,0.27519491,,0.1614,2/1/2023,n,0.0,0,1.0,,100.0,0.0,Fix-,FixMinus,0.0,100.0,FixMinus,Fix-
PS126,1,Single,446,Red,446,0,0.724704042,PS126_Red_1,G13,elat,Wild,E3,Mix1,HN,50%,B3,P6,0.041896574,,0.6261,2/1/2023,y,0.0,0,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,MixOne,Mixed
PS126,46,Single,907,Green,0,907,0.659737698,PS126_Green_46,G13,elat,Wild,E3,Mix1,HN,50%,B3,P6,0.041896574,,0.6261,2/1/2023,y,0.0,0,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,MixOne,Mixed
PS129,1,Single,1245,Red,1245,0,0.651594561,PS129_Red_1,G11,sat,Domesticated,S3,Fix+,HN,50%,B3,P9,0.782191421,,0.8817,2/1/2023,n,0.0,1,1.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS129,18,Single,669,Green,0,669,0.593129171,PS129_Green_18,G11,sat,Domesticated,S3,Fix+,HN,50%,B3,P9,0.782191421,,0.8817,2/1/2023,n,0.0,1,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS130,1,Single,375,Red,375,0,0.875745016,PS130_Red_1,G18,sat,Domesticated,S3,Mix1,LN,50%,B3,P10,0.482194932,,0.9481,2/1/2023,n,0.0,1,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,MixOne,Mixed
PS130,62,Single,1130,Green,0,1130,0.573615042,PS130_Green_62,G18,sat,Domesticated,S3,Mix1,LN,50%,B3,P10,0.482194932,,0.9481,2/1/2023,n,0.0,1,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,MixOne,Mixed
PS131,1,Single,335,Red,335,0,0.846340131,PS131_Red_1,G7,elat,Wild,E3,Fix+,HN,50%,B3,P11,0.561883848,,0.2279,2/1/2023,n,0.0,0,1.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS131,8,Single,5966,Green,0,5966,0.418233046,PS131_Green_8,G7,elat,Wild,E3,Fix+,HN,50%,B3,P11,0.561883848,,0.2279,2/1/2023,n,0.0,0,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS132,1,Single,932,Red,932,0,0.863400432,PS132_Red_1,G8,elat,Wild,E3,Fix+,LN,50%,B3,P12,0.364479882,,0.2495,2/1/2023,n,0.0,0,1.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS132,37,Single,2806,Green,0,2806,0.781233424,PS132_Green_37,G8,elat,Wild,E3,Fix+,LN,50%,B3,P12,0.364479882,,0.2495,2/1/2023,n,0.0,0,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS134,1,Single,2062,Red,2062,0,0.823551129,PS134_Red_1,G6,sat,Domesticated,S3,Fix-,LN,50%,B3,P14,0.392307514,,0.6813,2/1/2023,y,0.0,1,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,FixMinus,Fix-
PS134,38,Single,2359,Green,0,2359,0.855331829,PS134_Green_38,G6,sat,Domesticated,S3,Fix-,LN,50%,B3,P14,0.392307514,,0.6813,2/1/2023,y,0.0,1,1.0,,100.0,0.0,Fix-,FixMinus,0.0,100.0,FixMinus,Fix-
PS135,1,Single,1361,Red,1361,0,0.838089484,PS135_Red_1,G17,sat,Domesticated,S3,Mix1,HN,50%,B3,P15,0.960440407,,0.693,2/3/2023,y,0.0,0,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,MixOne,Mixed
PS135,13,Single,6182,Green,0,6182,0.703206722,PS135_Green_13,G17,sat,Domesticated,S3,Mix1,HN,50%,B3,P15,0.960440407,,0.693,2/3/2023,y,0.0,0,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,MixOne,Mixed
PS136,1,Single,3402,Red,3402,0,0.772283983,PS136_Red_1,G9,ful,Wild,F3,Fix+,HN,50%,B3,P16,0.647717235,,0.166,2/3/2023,n,1.0,0,3.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS136,5,Single,944,Green,0,944,0.708034212,PS136_Green_5,G9,ful,Wild,F3,Fix+,HN,50%,B3,P16,0.647717235,,0.166,2/3/2023,n,1.0,0,3.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS137,1,Single,2709,Red,2709,0,0.703573836,PS137_Red_1,G16,ful,Wild,F3,Mix1,LN,50%,B3,P17,0.944037231,,0.1803,2/3/2023,n,0.0,0,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,MixOne,Mixed
PS137,2,Single,1547,Green,0,1547,0.356400981,PS137_Green_2,G16,ful,Wild,F3,Mix1,LN,50%,B3,P17,0.944037231,,0.1803,2/3/2023,n,0.0,0,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,MixOne,Mixed
PS138,1,Single,4407,Red,4407,0,0.780876481,PS138_Red_1,G22,ful,Wild,F3,Mix2,LN,50%,B3,P18,0.003074576,,0.1673,2/3/2023,n,0.0,0,1.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,MixTwo,Mixed
PS138,13,Single,1974,Green,0,1974,0.594854647,PS138_Green_13,G22,ful,Wild,F3,Mix2,LN,50%,B3,P18,0.003074576,,0.1673,2/3/2023,n,0.0,0,1.0,,100.0,0.0,Fix-,FixMinus,0.0,100.0,MixTwo,Mixed
PS139,1,Single,813,Red,813,0,0.899585315,PS139_Red_1,G14,elat,Wild,E3,Mix1,LN,50%,B3,P19,0.035410254,,0.451,2/3/2023,y,0.0,0,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,MixOne,Mixed
PS139,59,Single,4341,Green,0,4341,0.596799451,PS139_Green_59,G14,elat,Wild,E3,Mix1,LN,50%,B3,P19,0.035410254,,0.451,2/3/2023,y,0.0,0,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,MixOne,Mixed
PS140,1,Single,998,Red,998,0,0.86910928,PS140_Red_1,G1,elat,Wild,E3,Fix-,HN,50%,B3,P20,0.163323906,,0.3564,2/3/2023,n,0.0,0,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,FixMinus,Fix-
PS140,39,Single,1752,Green,0,1752,0.661257124,PS140_Green_39,G1,elat,Wild,E3,Fix-,HN,50%,B3,P20,0.163323906,,0.3564,2/3/2023,n,0.0,0,1.0,,100.0,0.0,Fix-,FixMinus,0.0,100.0,FixMinus,Fix-
PS141,1,Single,22,Red,22,0,0.410061134,PS141_Red_1,G4,ful,Wild,F3,Fix-,LN,50%,B3,P21,0.5803684,,0.1266,2/3/2023,n,0.0,0,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,FixMinus,Fix-
PS141,3,Single,2156,Green,0,2156,0.690619256,PS141_Green_3,G4,ful,Wild,F3,Fix-,LN,50%,B3,P21,0.5803684,,0.1266,2/3/2023,n,0.0,0,1.0,,100.0,0.0,Fix-,FixMinus,0.0,100.0,FixMinus,Fix-
PS143,1,Single,754,Red,754,0,0.904919711,PS143_Red_1,G19,elat,Wild,E3,Mix2,HN,50%,B3,P23,0.519712988,,0.5067,2/3/2023,n,0.0,0,1.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,MixTwo,Mixed
PS145,1,Single,1704,Red,1704,0,0.610792041,PS145_Red_1,G24,sat,Domesticated,S3,Mix2,LN,50%,B3,P25,0.428268595,,0.5084,2/3/2023,y,0.0,0,1.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,MixTwo,Mixed
PS145,17,Single,456,Green,0,456,0.917881193,PS145_Green_17,G24,sat,Domesticated,S3,Mix2,LN,50%,B3,P25,0.428268595,,0.5084,2/3/2023,y,0.0,0,1.0,,100.0,0.0,Fix-,FixMinus,0.0,100.0,MixTwo,Mixed
PS147,1,Single,1055,Red,1055,0,0.830216411,PS147_Red_1,G5,sat,Domesticated,S3,Fix-,HN,50%,B3,P27,0.657116283,,0.8677,2/3/2023,n,1.0,1,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,FixMinus,Fix-
PS147,37,Single,1068,Green,0,1068,0.706964733,PS147_Green_37,G5,sat,Domesticated,S3,Fix-,HN,50%,B3,P27,0.657116283,,0.8677,2/3/2023,n,1.0,1,1.0,,100.0,0.0,Fix-,FixMinus,0.0,100.0,FixMinus,Fix-
PS148,1,Single,2813,Red,2813,0,0.885292959,PS148_Red_1,G3,ful,Wild,F3,Fix-,HN,50%,B3,P28,0.880607009,,0.3679,2/3/2023,n,1.0,1,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,FixMinus,Fix-
PS148,3,Single,1588,Green,0,1588,0.293536073,PS148_Green_3,G3,ful,Wild,F3,Fix-,HN,50%,B3,P28,0.880607009,,0.3679,2/3/2023,n,1.0,1,1.0,,100.0,0.0,Fix-,FixMinus,0.0,100.0,FixMinus,Fix-
PS149,1,Single,2230,Red,2230,0,0.830586978,PS149_Red_1,G23,sat,Domesticated,S3,Mix2,HN,50%,B3,P29,0.437269223,,0.9481,2/3/2023,y,0.0,1,1.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,MixTwo,Mixed
PS149,16,Single,491,Green,0,491,0.908152158,PS149_Green_16,G23,sat,Domesticated,S3,Mix2,HN,50%,B3,P29,0.437269223,,0.9481,2/3/2023,y,0.0,1,1.0,,100.0,0.0,Fix-,FixMinus,0.0,100.0,MixTwo,Mixed
PS150,2,Single,4048,Red,4048,0,0.606437673,PS150_Red_2,G20,elat,Wild,E3,Mix2,LN,50%,B3,P30,0.30282151,,0.4146,2/3/2023,y,0.0,0,1.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,MixTwo,Mixed
PS150,9,Single,1873,Green,0,1873,0.81748535,PS150_Green_9,G20,elat,Wild,E3,Mix2,LN,50%,B3,P30,0.30282151,,0.4146,2/3/2023,y,0.0,0,1.0,,100.0,0.0,Fix-,FixMinus,0.0,100.0,MixTwo,Mixed
PS151,2,Single,1717,Red,1717,0,0.851365559,PS151_Red_2,G24,sat,Domesticated,S3,Mix2,LN,NS,B3,P31,0.131926197,,0.7329,1/17/2023,y,0.0,1,1.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,MixTwo,Mixed
PS151,11,Single,964,Green,0,964,0.849767837,PS151_Green_11,G24,sat,Domesticated,S3,Mix2,LN,NS,B3,P31,0.131926197,,0.7329,1/17/2023,y,0.0,1,1.0,,100.0,0.0,Fix-,FixMinus,0.0,100.0,MixTwo,Mixed
PS153,1,Single,1336,Red,1336,0,0.890630603,PS153_Red_1,G11,sat,Domesticated,S3,Fix+,HN,NS,B3,P33,0.929980035,,1.112,1/13/2023,n,0.0,1,1.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS153,18,Single,537,Green,0,537,0.801799139,PS153_Green_18,G11,sat,Domesticated,S3,Fix+,HN,NS,B3,P33,0.929980035,,1.112,1/13/2023,n,0.0,1,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS155,1,Single,1725,Red,1725,0,0.902811741,PS155_Red_1,G2,elat,Wild,E3,Fix-,LN,NS,B3,P35,0.558954686,,0.2222,1/13/2023,n,0.0,0,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,FixMinus,Fix-
PS155,9,Single,1047,Green,0,1047,0.867475427,PS155_Green_9,G2,elat,Wild,E3,Fix-,LN,NS,B3,P35,0.558954686,,0.2222,1/13/2023,n,0.0,0,1.0,,100.0,0.0,Fix-,FixMinus,0.0,100.0,FixMinus,Fix-
PS157,2,Single,4767,Red,4767,0,0.700886932,PS157_Red_2,G15,ful,Wild,F3,Mix1,HN,NS,B3,P37,0.472090443,,0.1619,1/13/2023,n,0.0,0,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,MixOne,Mixed
PS157,6,Single,1290,Green,0,1290,0.720237707,PS157_Green_6,G15,ful,Wild,F3,Mix1,HN,NS,B3,P37,0.472090443,,0.1619,1/13/2023,n,0.0,0,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,MixOne,Mixed
PS158,1,Single,886,Red,886,0,0.839620528,PS158_Red_1,G17,sat,Domesticated,S3,Mix1,HN,NS,B3,P38,0.742984071,,0.5371,1/13/2023,n,1.0,0,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,MixOne,Mixed
PS158,13,Single,2862,Green,0,2862,0.682702321,PS158_Green_13,G17,sat,Domesticated,S3,Mix1,HN,NS,B3,P38,0.742984071,,0.5371,1/13/2023,n,1.0,0,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,MixOne,Mixed
PS159,1,Single,871,Red,871,0,0.904854649,PS159_Red_1,G16,ful,Wild,F3,Mix1,LN,NS,B3,P39,0.251377143,,0.1869,1/13/2023,n,0.0,0,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,MixOne,Mixed
PS159,15,Single,430,Green,0,430,0.729190324,PS159_Green_15,G16,ful,Wild,F3,Mix1,LN,NS,B3,P39,0.251377143,,0.1869,1/13/2023,n,0.0,0,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,MixOne,Mixed
PS160,1,Single,1229,Red,1229,0,0.883348324,PS160_Red_1,G12,sat,Domesticated,S3,Fix+,LN,NS,B3,P40,0.905347629,,1.0045,1/13/2023,n,0.0,1,1.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS160,31,Single,2451,Green,0,2451,0.661235574,PS160_Green_31,G12,sat,Domesticated,S3,Fix+,LN,NS,B3,P40,0.905347629,,1.0045,1/13/2023,n,0.0,1,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS161,1,Single,4046,Red,4046,0,0.865662612,PS161_Red_1,G20,elat,Wild,E3,Mix2,LN,NS,B3,P41,0.25997985,,0.4723,1/13/2023,n,0.0,0,1.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,MixTwo,Mixed
PS161,40,Single,1777,Green,0,1777,0.881116249,PS161_Green_40,G20,elat,Wild,E3,Mix2,LN,NS,B3,P41,0.25997985,,0.4723,1/13/2023,n,0.0,0,1.0,,100.0,0.0,Fix-,FixMinus,0.0,100.0,MixTwo,Mixed
PS162,1,Single,1076,Red,1076,0,0.445237453,PS162_Red_1,G7,elat,Wild,E3,Fix+,HN,NS,B3,P42,0.684726673,,0.3784,1/13/2023,n,0.0,0,1.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS162,29,Single,2830,Green,0,2830,0.795920406,PS162_Green_29,G7,elat,Wild,E3,Fix+,HN,NS,B3,P42,0.684726673,,0.3784,1/13/2023,n,0.0,0,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS163,1,Single,4613,Red,4613,0,0.737330727,PS163_Red_1,G3,ful,Wild,F3,Fix-,HN,NS,B3,P43,0.785504766,,0.3665,1/13/2023,n,1.0,0,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,FixMinus,Fix-
PS164,1,Single,957,Red,957,0,0.763068883,PS164_Red_1,G18,sat,Domesticated,S3,Mix1,LN,NS,B3,P44,0.689491003,,0.5596,1/13/2023,y,0.0,0,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,MixOne,Mixed
PS164,29,Single,582,Green,0,582,0.884898386,PS164_Green_29,G18,sat,Domesticated,S3,Mix1,LN,NS,B3,P44,0.689491003,,0.5596,1/13/2023,y,0.0,0,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,MixOne,Mixed
PS165,1,Single,4282,Red,4282,0,0.879282278,PS165_Red_1,G9,ful,Wild,F3,Fix+,HN,NS,B3,P45,0.85221242,,0.3576,1/13/2023,n,1.0,1,2.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS165,8,Single,3333,Green,0,3333,0.476639981,PS165_Green_8,G9,ful,Wild,F3,Fix+,HN,NS,B3,P45,0.85221242,,0.3576,1/13/2023,n,1.0,1,2.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,FixPlus,Fix+
PS166,1,Single,1505,Red,1505,0,0.7550322,PS166_Red_1,G23,sat,Domesticated,S3,Mix2,HN,NS,B3,P46,0.853103746,,1.3407,1/13/2023,y,1.0,1,1.0,,0.0,100.0,Fix+,FixPlus,100.0,0.0,MixTwo,Mixed
PS166,48,Single,1124,Green,0,1124,0.852603318,PS166_Green_48,G23,sat,Domesticated,S3,Mix2,HN,NS,B3,P46,0.853103746,,1.3407,1/13/2023,y,1.0,1,1.0,,100.0,0.0,Fix-,FixMinus,0.0,100.0,MixTwo,Mixed
PS167,1,Single,1214,Red,1214,0,0.648826266,PS167_Red_1,G13,elat,Wild,E3,Mix1,HN,NS,B3,P47,0.76242542,,0.2702,1/13/2023,n,0.0,0,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,MixOne,Mixed
PS167,27,Single,2083,Green,0,2083,0.471885556,PS167_Green_27,G13,elat,Wild,E3,Mix1,HN,NS,B3,P47,0.76242542,,0.2702,1/13/2023,n,0.0,0,1.0,,100.0,0.0,Fix+,FixPlus,100.0,0.0,MixOne,Mixed
PS168,1,Single,1892,Red,1892,0,0.8075956,PS168_Red_1,G5,sat,Domesticated,S3,Fix-,HN,NS,B3,P48,0.050767279,,1.0187,1/13/2023,n,0.0,1,1.0,,0.0,100.0,Fix-,FixMinus,0.0,100.0,FixMinus,Fix-
